id,first_name,last_name,position,team_id
666849,Kevin,Porter Jr.,G,11
666429,Darius,Bazley,F,21
666476,Moses,Brown,C,13
666508,Nicolas,Claxton,F-C,3
666541,Luguentz,Dort,G,21
666577,Daniel,Gafford,F,30
17895858,Quentin,Grimes,G,20
666650,Talen,Horton-Tucker,G,29
666676,Ty,Jerome,G,10
3547301,Jae'Sean,Tate,F,11
666679,Cameron,Johnson,F,24
666692,Mfiondu,Kabengele,F,2
491,Cody,Zeller,C,25
666919,Matt,Thomas,G,5
86,Michael,Carter-Williams,G,22
666788,Juwan,Morgan,F,2
666446,Keljin,Blevins,F,25
24417679,Xavier,Moon,G,13
9177971,Devin,Cannady,G,22
79,Jimmy,Butler,G-F,16
165,Markelle,Fultz,G,22
27,Lonzo,Ball,G,5
161,De'Aaron,Fox,G,26
434,Jayson,Tatum,F,2
324,Malik,Monk,G,26
229,Jonathan,Isaac,F,22
347,Frank,Ntilikina,G,7
297,Lauri,Markkanen,F,29
322,Donovan,Mitchell,G,6
254,Luke,Kennard,G,13
235,Justin,Jackson,F,2
439,Daniel,Theis,F,12
257,Maxi,Kleber,F,7
476,Robert,Williams III,C-F,2
666609,Rui,Hachimura,F,30
19465326,Jock,Landale,C,24
166,Wenyen,Gabriel,F,14
397,Duncan,Robinson,F,16
50927,Kendrick,Nunn,G,14
470,Yuta,Watanabe,G,3
666767,Jordan,McLaughlin,G,18
56,Isaac,Bonga,G,28
666517,Tyler,Cook,C,5
4197232,Arnoldas,Kulboka,F,4
98,Gary,Clark,F,19
133,Tyler,Dorsey,G,7
3091,Brandon,Goodwin,,6
422,Ish,Smith,G,8
228,Kyrie,Irving,G,3
455,Jonas,Valanciunas,C,19
48,Bismack,Biyombo,C,24
443,Klay,Thompson,G,10
77,Alec,Burks,G,9
329,Markieff,Morris,F,3
328,Marcus,Morris,F,13
274,Kawhi,Leonard,F,13
460,Nikola,Vucevic,C,5
200,Tobias,Harris,F,23
236,Reggie,Jackson,G,13
251,Cory,Joseph,G,9
3547269,Immanuel,Quickley,G,20
3547270,Paul,Reed,F,23
4197356,Leandro,Bolmaro,F,29
3547271,Aleksej,Pokusevski,C,21
3547272,Isaiah,Joe,G,21
3547275,Malachi,Flynn,G,28
3547276,Payton,Pritchard,G,2
3547279,Lamar,Stevens,F,6
3547282,Nick,Richards,C,4
11891374,Omer,Yurtseven,C,16
3547285,Xavier,Tillman,F,15
3547287,Desmond,Bane,G,15
17895966,Jalen,Green,G,11
444,Tristan,Thompson,C-F,5
465,Kemba,Walker,G,7
100,Jordan,Clarkson,G,29
196,Gary,Harris,G,22
146,James,Ennis III,F,8
212,Solomon,Hill,F,20
666543,Sekou,Doumbouya,F,14
130,Spencer,Dinwiddie,G,7
46,Khem,Birch,C,28
182,Jerami,Grant,F,25
197,Joe,Harris,F-G,3
305,Doug,McDermott,F,27
177,Aaron,Gordon,F,8
3547207,Jordan,Nwora,F,17
666831,Eric,Paschall,F,18
666848,Jordan,Poole,G,10
17553967,Neemias,Queta,C,26
667378,Naz,Reid,F-C,18
666873,Isaiah,Roby,F,27
199,Shaquille,Harrison,G,15
666885,Admiral,Schofield,F,22
666923,Matisse,Thybulle,G-F,23
666965,Grant,Williams,F,2
666971,Dylan,Windler,G-F,6
666703,John,Konchar,G-F,15
3547215,Killian,Tillie,F-C,15
666953,Quinndary,Weatherspoon,G,10
4197307,Marcos,Louzada Silva,G,25
9051997,Armoni,Brooks,G,28
666474,Charles,Brown,G,23
666486,Devontae,Cacok,F-C,27
666930,Rayjon,Tucker,F,17
666754,Garrison,Mathews,G,11
3547242,Deni,Avdija,F,30
3547243,Obi,Toppin,F,20
38017697,Max,Christie,G,14
38017698,Mark,Williams,C,4
38017699,Jeremy,Sochan,F,27
38017700,Wendell,Moore Jr.,G,18
38017701,Kendall,Brown,G,12
38017702,Kennedy,Chandler,G,15
369,Elfrid,Payton,G,24
38017703,Jalen,Williams,G-F,21
1986689,Malik,Newman,G,6
38017704,Patrick,Baldwin Jr.,F,10
38017705,Walker,Kessler,C,29
429,Nik,Stauskas,G,2
218,Rodney,Hood,G,13
38017706,Jaylin,Williams,F,21
38017707,JD,Davison,G,2
38017708,Bryce,McGowens,G,4
38017709,Christian,Braun,G,8
1567838,Paul,Watson,G,21
17896060,Sam,Hauser,F,2
38017649,Julian,Champagnie,F,23
17896062,Alperen,Sengun,F-C,11
17896063,Jericho,Sims,F,20
17896065,Josh,Giddey,G,21
17896067,Santi,Aldama,F,15
17896070,Usman,Garuba,F,11
17896071,Isaiah,Livers,F,9
38017656,Scotty,Pippen Jr.,G,14
38017662,Isaiah,Mobley,F,6
38017663,E.J.,Liddell,F,19
38017665,Darius,Days,F,11
17896106,Eugene,Omoruyi,F,21
101,John,Collins,F-C,1
18,OG,Anunoby,F,28
9,Jarrett,Allen,C,6
4,Bam,Adebayo,C-F,16
201,Isaiah,Hartenstein,F-C,20
60,Tony,Bradley,C,5
265,Kyle,Kuzma,F,30
473,Derrick,White,G,2
202,Josh,Hart,G,25
66,Dillon,Brooks,G-F,15
74,Thomas,Bryant,C,14
42,DeAndre',Bembry,F,17
330,Monte,Morris,G,30
233,Frank,Jackson,G,9
72,Sterling,Brown,G,14
666489,Vlatko,Cancar,F,8
390,Davon,Reed,G,8
261,Luke,Kornet,F-C,2
8,Grayson,Allen,G,17
3547095,Udoka,Azubuike,C-F,29
666751,Kelan,Martin,F,2
24,Marvin,Bagley III,F,9
28,Mo,Bamba,C,22
32,Keita,Bates-Diop,F,27
61,Mikal,Bridges,F,24
17553987,Zavier,Simpson,G,21
69,Bruce,Brown,G,8
17895967,Isaiah,Todd,F,30
62,Miles,Bridges,F,4
490,Trae,Young,G,1
353,Semi,Ojeleye,F,13
666564,Bruno,Fernando,F,11
175,Shai,Gilgeous-Alexander,G,21
180,Devonte',Graham,G,19
213,Aaron,Holiday,G,1
221,Kevin,Huerter,G,26
231,Jaren,Jackson Jr.,F-C,15
259,Kevin,Knox,F,9
666747,Caleb,Martin,F,16
666748,Cody,Martin,F,4
313,De'Anthony,Melton,G,23
314,Chimezie,Metu,F,26
320,Shake,Milton,G,23
338,Svi,Mykhailiuk,G,20
356,Josh,Okogie,G,24
375,Michael,Porter Jr.,F,8
399,Mitchell,Robinson,C,20
413,Collin,Sexton,G,29
414,Landry,Shamet,G,24
419,Anfernee,Simons,G,25
3089,Gary,Trent Jr.,,28
457,Jarred,Vanderbilt,F,29
462,Moritz,Wagner,C,22
464,Lonnie,Walker IV,G,14
162,Melvin,Frazier Jr.,G-F,21
17553993,Joel,Ayayi,G,30
666950,P.J.,Washington,F,4
17896085,Chris,Smith,F,9
3547255,Tyrell,Terry,G,15
11,Justin,Anderson,G-F,12
252,Frank,Kaminsky,F-C,1
3547240,James,Wiseman,C,10
3547241,Killian,Hayes,G,9
3547247,Isaac,Okoro,F-G,6
3547248,Patrick,Williams,F,5
3547253,Theo,Maledon,G,4
3547254,Tyrese,Maxey,G,23
3547256,Saddiq,Bey,F,9
3547257,R.J.,Hampton,G,22
3547258,Josh,Green,G,7
3547259,Jaden,McDaniels,F,18
3547260,Kira,Lewis Jr.,G,19
3547264,Jalen,Smith,F-C,12
666894,Chris,Silva,F,16
666755,Dakota,Mathias,G,15
666608,Kyle,Guy,G,16
666952,Tremont,Waters,G,30
666881,Luka,Samanic,F,20
17895875,Aric,Holman,C,16
666821,KZ,Okpala,F,26
1687493,Matt,Mooney,G,20
139,Kris,Dunn,G,25
17553997,Marcus,Garrett,G,16
19465586,Kevin,Pangos,G,6
17896101,MJ,Walker,G,24
19465583,Jaime,Echenique,,30
24572055,Olivier,Sarr,C,25
17896099,Carlik,Jones,G,5
19465584,Micah,Potter,F,29
17896103,Jay,Huff,F-C,14
17896051,Joshua,Primo,G,27
18678001,JT,Thor,F,4
17896040,Jalen,Johnson,F,1
17896041,Keon,Johnson,G,25
17896042,Jason,Preston,G,13
17896044,Kessler,Edwards,F,3
17896045,Corey,Kispert,F,30
17896039,Justin,Champagnie,F,28
17553994,Davion,Mitchell,G,26
17553995,Austin,Reaves,G,14
17896048,Cam,Thomas,G,3
17896049,David,Duke Jr.,G,3
17896072,Moses,Wright,C,7
17553998,D.J.,Stewart Jr.,G-F,27
17553999,Chaundee,Brown,G,1
17554001,Javonte,Smart,G,16
17554003,RJ,Nembhard Jr.,G,6
17554005,Mac,McClung,G,14
18678057,Jamorko,Pickett,F,9
30053472,Gabriel,Lundberg,,24
17896073,Jalen,Suggs,G,22
17896093,Feron,Hunt,F,20
17896074,McKinley,Wright IV,G,7
17896075,Cade,Cunningham,G-F,9
17896076,Evan,Mobley,F-C,6
17896078,Aaron,Wiggins,G,21
17896089,Duane,Washington Jr.,G,24
17896094,Dalano,Banton,G,28
17896097,Jose,Alvarado,G,19
17896116,Terry,Taylor,G,12
17896120,Ish,Wainright,F,24
24102469,Malcolm,Hill,F,5
17554006,Jordan,Schakel,G,30
17896007,Braxton,Key,G,9
3547302,Anthony,Gill,F,30
17896021,Jeremiah,Robinson-Earl,F,21
3547304,Facundo,Campazzo,,7
17896022,Brandon,Boston Jr.,G,13
17896023,Josh,Christopher,G,11
17896024,Herbert,Jones,F,19
18677986,Trey,Murphy III,F,19
3547306,Brodric,Thomas,G,2
17896020,David,Johnson,G,28
9318184,Freddie,Gillespie,F,22
