team,stat_name,stat_value,season
Oklahoma,interceptionTDs,3,2010
Troy,kickReturnYards,957,2010
Florida Atlantic,thirdDowns,164,2010
Texas A&M,rushingAttempts,519,2010
Oklahoma,games,14,2010
West Virginia,thirdDownConversions,89,2010
Georgia,fumblesLost,8,2010
Oregon,rushingTDs,42,2010
Washington State,kickReturns,46,2010
Mississippi State,interceptionYards,82,2010
UCF,kickReturnTDs,2,2010
SMU,possessionTime,16554,2010
Oklahoma State,fourthDowns,15,2010
California,rushingTDs,19,2010
Utah,penalties,76,2010
Kansas,kickReturnYards,1384,2010
Iowa State,puntReturns,35,2010
Arkansas,penalties,103,2010
Ohio State,rushingAttempts,547,2010
Florida,interceptions,12,2010
Ball State,firstDowns,196,2010
UAB,netPassingYards,3284,2010
Houston,totalYards,5766,2010
Ohio State,interceptionTDs,3,2010
Cincinnati,thirdDownConversions,77,2010
Alabama,possessionTime,15071,2010
Florida State,interceptionYards,185,2010
Florida International,kickReturns,60,2010
Ohio,rushingAttempts,496,2010
Arkansas State,puntReturnTDs,0,2010
Arkansas State,fourthDowns,16,2010
South Carolina,rushingTDs,26,2010
North Carolina,thirdDownConversions,71,2010
Rice,possessionTime,13625,2010
Hawai'i,rushingTDs,25,2010
Florida State,puntReturnYards,318,2010
Maryland,puntReturnYards,576,2010
UAB,kickReturnTDs,0,2010
Georgia Tech,netPassingYards,1173,2010
Central Michigan,fourthDownConversions,16,2010
Mississippi State,turnovers,21,2010
Connecticut,passAttempts,357,2010
Clemson,puntReturns,47,2010
Mississippi State,fumblesRecovered,15,2010
Marshall,puntReturnYards,146,2010
BYU,kickReturns,48,2010
Oregon State,interceptions,12,2010
Oklahoma,possessionTime,15990,2010
Mississippi State,kickReturnTDs,1,2010
Rutgers,puntReturns,40,2010
Oregon,penaltyYards,798,2010
LSU,interceptions,11,2010
Penn State,netPassingYards,3102,2010
Ole Miss,games,12,2010
Purdue,netPassingYards,1913,2010
Fresno State,interceptionYards,151,2010
Louisiana Tech,penalties,59,2010
Navy,fumblesRecovered,16,2010
Oklahoma,rushingYards,1932,2010
NC State,possessionTime,15337,2010
Louisiana Monroe,passesIntercepted,12,2010
Colorado State,turnovers,22,2010
SMU,penaltyYards,706,2010
North Texas,rushingTDs,17,2010
New Mexico,turnovers,31,2010
UTEP,games,13,2010
Arkansas,rushingTDs,22,2010
Louisiana,fourthDowns,27,2010
Penn State,puntReturns,50,2010
Florida Atlantic,fourthDownConversions,6,2010
Army,thirdDowns,193,2010
Southern Mississippi,penalties,98,2010
Marshall,passCompletions,235,2010
Northwestern,fumblesLost,13,2010
North Texas,possessionTime,13794,2010
Northern Illinois,puntReturns,44,2010
Ohio State,fourthDownConversions,8,2010
Illinois,fumblesRecovered,16,2010
Middle Tennessee,rushingYards,2350,2010
Army,thirdDownConversions,89,2010
Akron,thirdDowns,175,2010
Arkansas State,fourthDownConversions,7,2010
Louisville,puntReturnYards,290,2010
Stanford,thirdDownConversions,99,2010
Ole Miss,fumblesLost,10,2010
Louisiana,passingTDs,18,2010
Virginia Tech,games,14,2010
NC State,passesIntercepted,9,2010
Georgia,rushingAttempts,455,2010
Kansas State,passingTDs,16,2010
Florida International,passAttempts,384,2010
Indiana,rushingYards,1204,2010
Akron,turnovers,22,2010
Vanderbilt,possessionTime,12524,2010
Penn State,fourthDowns,17,2010
Illinois,fourthDownConversions,9,2010
Central Michigan,passingTDs,17,2010
Oregon,turnovers,24,2010
Missouri,rushingYards,2033,2010
Penn State,totalYards,4839,2010
Northern Illinois,possessionTime,16171,2010
Duke,fumblesLost,9,2010
Texas Tech,rushingYards,1837,2010
Oklahoma,passCompletions,414,2010
Iowa State,passesIntercepted,13,2010
San Diego State,penaltyYards,672,2010
Washington,passCompletions,205,2010
Navy,firstDowns,265,2010
Washington State,turnovers,23,2010
Hawai'i,thirdDownConversions,56,2010
Indiana,possessionTime,13683,2010
Idaho,rushingTDs,12,2010
Arizona State,possessionTime,11892,2010
Virginia,fourthDowns,28,2010
Illinois,games,13,2010
Oklahoma,passingTDs,38,2010
Missouri,totalYards,5325,2010
Tulsa,penalties,57,2010
Cincinnati,games,12,2010
Tulane,kickReturns,71,2010
Texas,totalYards,4590,2010
Oklahoma State,interceptions,14,2010
UAB,interceptions,14,2010
Troy,fumblesLost,15,2010
Northwestern,fumblesRecovered,7,2010
TCU,fourthDownConversions,9,2010
Maryland,possessionTime,14024,2010
Arizona State,interceptionYards,154,2010
San José State,kickReturnYards,1480,2010
Ball State,thirdDownConversions,51,2010
Colorado State,passAttempts,393,2010
Notre Dame,puntReturnYards,91,2010
Miami (OH),games,14,2010
Arkansas,thirdDownConversions,68,2010
Louisville,thirdDowns,178,2010
East Carolina,puntReturnTDs,0,2010
Oregon State,penalties,72,2010
USC,passesIntercepted,15,2010
Temple,puntReturns,46,2010
Memphis,penaltyYards,584,2010
Middle Tennessee,fumblesRecovered,8,2010
Oregon State,thirdDownConversions,56,2010
Marshall,kickReturns,59,2010
Hawai'i,passCompletions,394,2010
Arizona State,rushingYards,1671,2010
Notre Dame,interceptionYards,131,2010
Utah State,puntReturns,27,2010
Wake Forest,totalYards,3628,2010
Arkansas,interceptions,15,2010
Iowa,kickReturns,32,2010
Georgia,puntReturnYards,223,2010
UCLA,passAttempts,318,2010
Idaho,passCompletions,313,2010
Auburn,puntReturnYards,136,2010
Notre Dame,thirdDownConversions,69,2010
Purdue,fumblesRecovered,11,2010
Cincinnati,passCompletions,251,2010
Arkansas State,possessionTime,11734,2010
Tennessee,turnovers,24,2010
Akron,puntReturns,21,2010
Tulsa,kickReturns,50,2010
Arkansas State,netPassingYards,3220,2010
Connecticut,games,13,2010
Syracuse,interceptionTDs,0,2010
Temple,rushingAttempts,430,2010
San José State,totalYards,4096,2010
Maryland,passesIntercepted,19,2010
Washington,games,13,2010
Duke,netPassingYards,3421,2010
Ohio,possessionTime,14338,2010
USC,rushingTDs,20,2010
Wake Forest,firstDowns,190,2010
Pittsburgh,passingTDs,16,2010
NC State,penaltyYards,473,2010
Toledo,fourthDowns,19,2010
Miami (OH),fourthDownConversions,4,2010
Notre Dame,interceptionTDs,1,2010
Auburn,kickReturnTDs,1,2010
Purdue,totalYards,3739,2010
USC,fumblesLost,9,2010
Fresno State,passCompletions,228,2010
Texas Tech,kickReturns,60,2010
UAB,fumblesLost,10,2010
UCF,interceptions,11,2010
South Florida,firstDowns,214,2010
Utah,passAttempts,398,2010
TCU,passesIntercepted,12,2010
New Mexico,passCompletions,192,2010
Colorado State,kickReturnYards,1482,2010
Houston,puntReturnYards,231,2010
East Carolina,fourthDownConversions,21,2010
Eastern Michigan,interceptionTDs,0,2010
Northern Illinois,totalYards,6300,2010
Florida State,fourthDownConversions,7,2010
Memphis,interceptionTDs,0,2010
Northwestern,rushingAttempts,557,2010
Maryland,passCompletions,219,2010
San José State,firstDowns,204,2010
New Mexico State,kickReturnTDs,0,2010
Pittsburgh,possessionTime,16027,2010
Central Michigan,puntReturns,40,2010
Illinois,penalties,79,2010
Maryland,puntReturnTDs,2,2010
Ohio State,passingTDs,30,2010
Louisville,interceptionTDs,1,2010
Miami,penaltyYards,893,2010
Clemson,possessionTime,13766,2010
Indiana,netPassingYards,3537,2010
Michigan State,passCompletions,244,2010
South Carolina,games,14,2010
Kansas,puntReturnTDs,0,2010
North Carolina,interceptionYards,287,2010
Kansas,possessionTime,12625,2010
Oklahoma,totalYards,6739,2010
Idaho,puntReturns,38,2010
Wake Forest,possessionTime,12553,2010
Akron,rushingAttempts,393,2010
Troy,totalYards,5895,2010
Washington State,fumblesLost,11,2010
TCU,passCompletions,218,2010
Missouri,kickReturnTDs,1,2010
UTEP,fourthDowns,15,2010
USC,firstDowns,301,2010
UCLA,puntReturns,33,2010
Kansas,fumblesLost,6,2010
Michigan,fourthDowns,28,2010
Penn State,passCompletions,236,2010
Stanford,puntReturns,41,2010
Kansas,passCompletions,203,2010
Hawai'i,kickReturnTDs,0,2010
Miami (OH),fumblesRecovered,14,2010
Texas,penaltyYards,664,2010
Oregon,rushingYards,3717,2010
Ball State,puntReturnTDs,0,2010
Missouri,passesIntercepted,18,2010
San José State,passAttempts,437,2010
Clemson,fumblesRecovered,5,2010
Tulsa,thirdDownConversions,87,2010
Boston College,interceptionTDs,2,2010
Georgia Tech,fourthDownConversions,22,2010
Rice,passAttempts,360,2010
South Florida,possessionTime,13730,2010
South Carolina,rushingAttempts,522,2010
Oklahoma,kickReturns,42,2010
Wyoming,firstDowns,174,2010
Arkansas State,passAttempts,436,2010
Auburn,penaltyYards,740,2010
Duke,rushingYards,1320,2010
Oklahoma,fumblesRecovered,13,2010
South Florida,thirdDowns,162,2010
Mississippi State,interceptions,13,2010
Virginia,fumblesRecovered,5,2010
Northern Illinois,thirdDowns,170,2010
LSU,possessionTime,14845,2010
Florida State,fumblesRecovered,12,2010
Western Michigan,passesIntercepted,15,2010
Tulsa,rushingYards,2820,2010
Rutgers,netPassingYards,2734,2010
Virginia Tech,fourthDowns,12,2010
Southern Mississippi,passesIntercepted,16,2010
Idaho,fourthDowns,19,2010
Oregon State,puntReturns,36,2010
Georgia,interceptions,8,2010
Florida Atlantic,kickReturns,56,2010
Tulsa,interceptionYards,444,2010
Pittsburgh,fumblesRecovered,9,2010
Utah State,fumblesLost,7,2010
Notre Dame,puntReturnTDs,1,2010
Arizona,penalties,91,2010
Georgia,kickReturns,44,2010
East Carolina,interceptions,16,2010
Pittsburgh,kickReturnYards,1040,2010
Ohio,penaltyYards,628,2010
TCU,games,13,2010
Akron,passesIntercepted,8,2010
Washington,kickReturnTDs,0,2010
Syracuse,fourthDownConversions,3,2010
LSU,kickReturns,46,2010
Louisiana Tech,fumblesRecovered,11,2010
Eastern Michigan,kickReturns,72,2010
California,firstDowns,213,2010
Florida State,kickReturnYards,1169,2010
Akron,fourthDownConversions,5,2010
UAB,penalties,63,2010
Vanderbilt,passAttempts,360,2010
Southern Mississippi,turnovers,18,2010
California,passesIntercepted,9,2010
North Carolina,thirdDowns,182,2010
Oklahoma,kickReturnTDs,0,2010
UAB,interceptionYards,184,2010
Middle Tennessee,fourthDowns,12,2010
Fresno State,thirdDownConversions,63,2010
Idaho,netPassingYards,4189,2010
Louisiana Monroe,passCompletions,247,2010
Texas A&M,thirdDowns,201,2010
Notre Dame,fourthDowns,11,2010
West Virginia,passAttempts,382,2010
Stanford,passCompletions,266,2010
Toledo,interceptionYards,226,2010
Miami,thirdDownConversions,76,2010
Rice,puntReturnTDs,0,2010
Virginia Tech,turnovers,13,2010
Iowa State,penalties,71,2010
Air Force,passAttempts,168,2010
Washington State,totalYards,3962,2010
Arizona State,thirdDowns,180,2010
Florida International,fourthDownConversions,9,2010
Temple,interceptions,13,2010
Ball State,rushingTDs,11,2010
Mississippi State,penaltyYards,559,2010
Utah State,possessionTime,12823,2010
Central Michigan,interceptionTDs,1,2010
Vanderbilt,games,12,2010
Ohio State,rushingYards,2861,2010
Nevada,thirdDownConversions,101,2010
Oregon,interceptionYards,231,2010
TCU,thirdDownConversions,85,2010
TCU,rushingYards,3216,2010
Wake Forest,interceptionYards,113,2010
Miami (OH),kickReturnYards,986,2010
Southern Mississippi,possessionTime,15114,2010
Eastern Michigan,fumblesRecovered,11,2010
South Florida,turnovers,22,2010
Ball State,fourthDownConversions,7,2010
Tulane,fumblesRecovered,13,2010
Arizona State,games,12,2010
Alabama,fumblesRecovered,4,2010
Arizona State,passesIntercepted,12,2010
South Florida,rushingAttempts,487,2010
Ohio,fumblesRecovered,8,2010
Eastern Michigan,passesIntercepted,2,2010
Ole Miss,passAttempts,330,2010
Marshall,puntReturns,32,2010
Nevada,fourthDowns,24,2010
Ball State,turnovers,31,2010
Ohio State,thirdDowns,171,2010
BYU,passAttempts,428,2010
Baylor,fumblesRecovered,10,2010
LSU,rushingTDs,29,2010
Boise State,rushingYards,2603,2010
Fresno State,fumblesLost,15,2010
Louisiana,thirdDowns,196,2010
Ole Miss,passesIntercepted,6,2010
San Diego State,puntReturns,49,2010
Texas A&M,games,13,2010
Tulsa,rushingAttempts,537,2010
Ball State,kickReturnYards,1078,2010
San José State,passCompletions,254,2010
Houston,possessionTime,11813,2010
UAB,puntReturnYards,83,2010
UTEP,possessionTime,13935,2010
Alabama,fourthDownConversions,9,2010
Memphis,puntReturnYards,5,2010
Tennessee,puntReturns,34,2010
UTEP,fumblesLost,7,2010
Arkansas State,rushingAttempts,420,2010
South Carolina,fumblesLost,9,2010
Illinois,passAttempts,284,2010
Eastern Michigan,puntReturns,27,2010
Oklahoma,penalties,72,2010
Temple,puntReturnTDs,0,2010
Mississippi State,totalYards,5217,2010
Minnesota,kickReturnYards,1248,2010
Minnesota,kickReturns,61,2010
Alabama,kickReturns,41,2010
Miami (OH),penaltyYards,636,2010
USC,interceptionYards,152,2010
UAB,rushingAttempts,417,2010
Washington,interceptions,9,2010
Louisville,fourthDownConversions,7,2010
Navy,penalties,44,2010
West Virginia,netPassingYards,2992,2010
Air Force,netPassingYards,1576,2010
Michigan State,netPassingYards,3289,2010
Illinois,puntReturns,45,2010
UCF,fumblesLost,7,2010
Syracuse,puntReturns,46,2010
Kentucky,interceptionTDs,0,2010
Eastern Michigan,rushingYards,2080,2010
Miami,possessionTime,13485,2010
Cincinnati,fumblesLost,14,2010
Colorado State,rushingYards,1356,2010
South Florida,rushingTDs,19,2010
Vanderbilt,turnovers,20,2010
North Texas,puntReturns,34,2010
Georgia Tech,rushingAttempts,753,2010
Western Michigan,totalYards,4940,2010
Boise State,totalYards,6777,2010
Buffalo,passesIntercepted,15,2010
UNLV,penalties,75,2010
Oklahoma State,kickReturnYards,1261,2010
Stanford,passesIntercepted,18,2010
Washington,netPassingYards,2619,2010
Clemson,interceptionYards,189,2010
Utah State,rushingYards,2024,2010
New Mexico State,fourthDownConversions,10,2010
Michigan State,thirdDowns,168,2010
Iowa State,kickReturnYards,1185,2010
Maryland,passingTDs,27,2010
Eastern Michigan,passingTDs,14,2010
Connecticut,interceptionYards,486,2010
East Carolina,fumblesLost,14,2010
Georgia Tech,possessionTime,15796,2010
USC,penalties,90,2010
Tennessee,possessionTime,14623,2010
Western Kentucky,penalties,73,2010
NC State,kickReturns,46,2010
Arkansas State,turnovers,24,2010
Texas A&M,fourthDowns,20,2010
Vanderbilt,interceptions,11,2010
Houston,netPassingYards,4008,2010
Oregon,kickReturnTDs,0,2010
Indiana,puntReturnYards,61,2010
Virginia Tech,thirdDownConversions,80,2010
Virginia Tech,rushingYards,2782,2010
Indiana,fumblesRecovered,5,2010
Maryland,penaltyYards,890,2010
Kent State,interceptionTDs,2,2010
Florida International,kickReturnYards,1334,2010
Bowling Green,penaltyYards,639,2010
Stanford,interceptionYards,153,2010
Arkansas,possessionTime,14331,2010
Ole Miss,puntReturnTDs,1,2010
Cincinnati,passingTDs,27,2010
Louisiana Tech,penaltyYards,527,2010
Air Force,puntReturns,27,2010
Idaho,turnovers,28,2010
BYU,thirdDowns,199,2010
Arkansas State,thirdDowns,153,2010
Maryland,kickReturns,53,2010
Florida International,passingTDs,16,2010
Wake Forest,kickReturns,69,2010
NC State,penalties,65,2010
Buffalo,totalYards,3572,2010
Arkansas State,puntReturnYards,97,2010
Central Michigan,interceptions,18,2010
Utah State,puntReturnYards,72,2010
East Carolina,kickReturnYards,1653,2010
Louisiana Tech,puntReturnTDs,1,2010
North Carolina,penalties,99,2010
Hawai'i,fumblesRecovered,15,2010
Rutgers,passingTDs,16,2010
San Diego State,thirdDownConversions,80,2010
LSU,turnovers,23,2010
Ole Miss,puntReturnYards,240,2010
Iowa State,netPassingYards,2282,2010
Tennessee,passesIntercepted,18,2010
Maryland,rushingAttempts,433,2010
Tulane,puntReturns,38,2010
California,passAttempts,332,2010
Kansas,totalYards,3557,2010
Air Force,totalYards,5536,2010
Air Force,penaltyYards,526,2010
Buffalo,puntReturnTDs,0,2010
Miami (OH),passAttempts,504,2010
Troy,rushingYards,2036,2010
Stanford,thirdDowns,172,2010
TCU,kickReturnYards,803,2010
Western Kentucky,puntReturnYards,130,2010
Maryland,turnovers,14,2010
Penn State,firstDowns,250,2010
San José State,penalties,84,2010
NC State,firstDowns,304,2010
Air Force,passesIntercepted,12,2010
New Mexico,netPassingYards,2096,2010
Memphis,kickReturns,74,2010
Navy,puntReturnYards,70,2010
South Florida,passingTDs,13,2010
Ohio,turnovers,32,2010
Alabama,penalties,66,2010
South Florida,interceptionTDs,1,2010
Eastern Michigan,firstDowns,205,2010
Rutgers,passAttempts,324,2010
South Carolina,penaltyYards,568,2010
Texas A&M,totalYards,5744,2010
Auburn,fumblesRecovered,10,2010
Southern Mississippi,passingTDs,24,2010
South Florida,kickReturnTDs,2,2010
Kent State,fourthDownConversions,10,2010
Toledo,interceptionTDs,1,2010
West Virginia,possessionTime,14490,2010
Florida International,kickReturnTDs,2,2010
Miami,totalYards,5477,2010
Syracuse,passAttempts,364,2010
Ohio,thirdDownConversions,50,2010
Washington,penalties,80,2010
Florida Atlantic,kickReturnTDs,0,2010
East Carolina,fourthDowns,28,2010
Baylor,fourthDowns,22,2010
Vanderbilt,thirdDownConversions,46,2010
SMU,netPassingYards,4044,2010
San Diego State,puntReturnTDs,0,2010
California,kickReturnTDs,0,2010
Penn State,kickReturnTDs,1,2010
Eastern Michigan,passCompletions,150,2010
New Mexico,interceptions,15,2010
Air Force,rushingTDs,41,2010
Arizona,passCompletions,357,2010
Miami,thirdDowns,186,2010
Western Kentucky,interceptionTDs,1,2010
UCLA,rushingYards,2107,2010
Syracuse,rushingAttempts,448,2010
Boise State,turnovers,19,2010
Wake Forest,penaltyYards,544,2010
Houston,fumblesRecovered,9,2010
Nevada,firstDowns,369,2010
UTEP,puntReturnYards,321,2010
Missouri,netPassingYards,3434,2010
Baylor,puntReturnTDs,0,2010
Oklahoma,thirdDowns,246,2010
Tulsa,puntReturnTDs,1,2010
Southern Mississippi,kickReturns,57,2010
San José State,thirdDownConversions,45,2010
Oregon State,kickReturns,52,2010
Louisiana Tech,passAttempts,424,2010
Ohio,kickReturnYards,1130,2010
UCF,games,14,2010
North Carolina,passingTDs,19,2010
Ohio State,interceptionYards,311,2010
Syracuse,kickReturns,49,2010
Virginia Tech,puntReturnTDs,1,2010
Ohio State,netPassingYards,3104,2010
Florida International,rushingTDs,26,2010
West Virginia,kickReturns,42,2010
Tulsa,thirdDowns,181,2010
Maryland,fourthDowns,21,2010
Navy,passCompletions,84,2010
Stanford,totalYards,6142,2010
New Mexico State,thirdDowns,189,2010
UCLA,thirdDownConversions,59,2010
BYU,puntReturnTDs,0,2010
Boise State,puntReturns,49,2010
Northern Illinois,fumblesLost,6,2010
Ole Miss,kickReturns,63,2010
Ball State,rushingYards,1827,2010
Michigan State,possessionTime,15787,2010
Fresno State,fumblesRecovered,5,2010
UNLV,passingTDs,18,2010
Indiana,fourthDowns,13,2010
Oklahoma,thirdDownConversions,109,2010
Arizona,fumblesRecovered,9,2010
Memphis,games,12,2010
Houston,rushingTDs,20,2010
Tennessee,thirdDownConversions,69,2010
Washington State,games,12,2010
Marshall,penalties,79,2010
Louisville,puntReturnTDs,1,2010
Georgia Tech,fumblesRecovered,13,2010
Hawai'i,passesIntercepted,23,2010
Kent State,games,12,2010
Troy,passesIntercepted,14,2010
Fresno State,totalYards,4818,2010
Miami (OH),interceptionYards,300,2010
Missouri,rushingTDs,28,2010
Syracuse,turnovers,21,2010
Clemson,passesIntercepted,15,2010
UNLV,games,13,2010
Miami (OH),netPassingYards,3797,2010
Tulsa,passingTDs,32,2010
Oregon State,fumblesLost,4,2010
Navy,penaltyYards,359,2010
Texas A&M,puntReturnYards,247,2010
Iowa State,fourthDowns,23,2010
Houston,passAttempts,484,2010
Arkansas,games,13,2010
Arkansas,puntReturns,39,2010
Temple,passCompletions,169,2010
Pittsburgh,netPassingYards,2790,2010
Duke,totalYards,4576,2010
Ball State,penalties,68,2010
New Mexico State,fourthDowns,19,2010
Baylor,passingTDs,23,2010
Texas,puntReturns,36,2010
New Mexico State,possessionTime,14391,2010
Memphis,puntReturns,24,2010
Fresno State,fourthDowns,20,2010
Army,passingTDs,7,2010
Wake Forest,fourthDownConversions,10,2010
Tennessee,passAttempts,419,2010
Kentucky,thirdDownConversions,79,2010
Duke,kickReturnTDs,0,2010
Louisiana Tech,passingTDs,16,2010
Northern Illinois,netPassingYards,2737,2010
